Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login to Swag Labs - Positive Cases,Chrome 132.0.0.0,,,02-02-2025 18:20:44,02-02-2025 18:21:01,"17,043s",PASSED
,,,,,,,
Test Cases/Positive Cases - Login with first account - standard_user,Chrome 132.0.0.0,,,02-02-2025 18:20:44,02-02-2025 18:20:52,"7,578s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,02-02-2025 18:20:44,02-02-2025 18:20:47,"2,669s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,02-02-2025 18:20:47,02-02-2025 18:20:48,"0,679s",PASSED
com.test.swaglabs.CustomLogin.WebLoginFirstAccount(),Chrome 132.0.0.0,,,02-02-2025 18:20:48,02-02-2025 18:20:51,"3,057s",PASSED
"setText(findTestObject(""Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,02-02-2025 18:20:51,02-02-2025 18:20:51,"0,007s",NOT_RUN
"setEncryptedText(findTestObject(""Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,02-02-2025 18:20:51,02-02-2025 18:20:51,"0,005s",NOT_RUN
"click(findTestObject(""Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,02-02-2025 18:20:51,02-02-2025 18:20:51,"0,004s",NOT_RUN
"verifyTextPresent(""Products"", false)",Chrome 132.0.0.0,,,02-02-2025 18:20:51,02-02-2025 18:20:51,"0,462s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,02-02-2025 18:20:51,02-02-2025 18:20:52,"0,363s",PASSED
,,,,,,,
Test Cases/Positive Cases - Login SwagLabs,Chrome 132.0.0.0,,,02-02-2025 18:20:52,02-02-2025 18:21:01,"9,255s",PASSED
"openBrowser("""")",Chrome 132.0.0.0,,,02-02-2025 18:20:52,02-02-2025 18:20:53,"1,277s",PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 132.0.0.0,,,02-02-2025 18:20:53,02-02-2025 18:20:54,"0,665s",PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_user-name""), ""standard_user"")",Chrome 132.0.0.0,,,02-02-2025 18:20:54,02-02-2025 18:20:59,"5,305s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_password""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 132.0.0.0,,,02-02-2025 18:20:59,02-02-2025 18:21:00,"0,547s",PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/input_Swag Labs_login-button""))",Chrome 132.0.0.0,,,02-02-2025 18:21:00,02-02-2025 18:21:00,"0,521s",PASSED
"verifyTextPresent(""Products"", false)",Chrome 132.0.0.0,,,02-02-2025 18:21:00,02-02-2025 18:21:01,"0,445s",PASSED
closeBrowser(),Chrome 132.0.0.0,,,02-02-2025 18:21:01,02-02-2025 18:21:01,"0,287s",PASSED
